order_month,product_key,product_number,product_name,category,subcategory,country,sales_line_count,order_count,units_sold,gross_sales_amount,weighted_avg_unit_price,min_unit_price,max_unit_price
2013-12-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,"France",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,"Germany",4,4,4,4480.0,1120.0,1120.0,1120.0
2013-12-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,"United Kingdom",2,2,2,2240.0,1120.0,1120.0,1120.0
2013-12-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,"United States",4,4,4,4480.0,1120.0,1120.0,1120.0
2013-12-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,"Australia",12,12,12,13440.0,1120.0,1120.0,1120.0
2013-12-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,"France",6,6,6,6720.0,1120.0,1120.0,1120.0
2013-12-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,"Germany",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,"United Kingdom",2,2,2,2240.0,1120.0,1120.0,1120.0
2013-12-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,"United States",4,4,4,4480.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"Australia",8,8,8,8960.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"Canada",3,3,3,3360.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"France",3,3,3,3360.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"Germany",2,2,2,2240.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"United Kingdom",5,5,5,5600.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"United States",8,8,8,8960.0,1120.0,1120.0,1120.0
2013-12-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,"USA",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"",3,3,3,3360.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"Australia",7,7,7,7840.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"Canada",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"France",2,2,2,2240.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"Germany",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"United Kingdom",2,2,2,2240.0,1120.0,1120.0,1120.0
2013-12-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,"United States",9,9,9,10080.0,1120.0,1120.0,1120.0
2013-12-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,"",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,"Australia",6,6,6,6720.0,1120.0,1120.0,1120.0
2013-12-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,"Canada",1,1,1,1120.0,1120.0,1120.0,1120.0
2013-12-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,"United Kingdom",3,3,3,3360.0,1120.0,1120.0,1120.0
2013-12-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,"United States",8,8,8,8960.0,1120.0,1120.0,1120.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"Australia",9,9,9,15309.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"Canada",5,5,5,8505.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"DE",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"France",5,5,5,8505.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"Germany",2,2,2,3402.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"United Kingdom",3,3,3,5103.0,1701.0,1701.0,1701.0
2013-12-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,"USA",12,12,12,20412.0,1701.0,1701.0,1701.0
2013-12-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,"Australia",9,9,9,15309.0,1701.0,1701.0,1701.0
2013-12-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,"Canada",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,"France",2,2,2,3402.0,1701.0,1701.0,1701.0
2013-12-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,"Germany",5,5,5,8505.0,1701.0,1701.0,1701.0
2013-12-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,"United Kingdom",7,7,7,11907.0,1701.0,1701.0,1701.0
2013-12-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,"USA",10,10,10,17010.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"Australia",9,9,9,15309.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"Canada",2,2,2,3402.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"France",7,7,7,11907.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"Germany",2,2,2,3402.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"United Kingdom",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,"USA",9,9,9,15309.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"Australia",7,7,7,11907.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"Canada",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"DE",1,1,1,1701.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"France",2,2,2,3402.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"Germany",3,3,3,5103.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"United Kingdom",2,2,2,3402.0,1701.0,1701.0,1701.0
2013-12-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,"USA",9,9,9,15309.0,1701.0,1701.0,1701.0
2013-12-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"Australia",4,4,4,9772.0,2443.0,2443.0,2443.0
2013-12-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"DE",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"Australia",6,6,6,14658.0,2443.0,2443.0,2443.0
2013-12-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"France",2,2,2,4886.0,2443.0,2443.0,2443.0
2013-12-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"United Kingdom",3,3,3,7329.0,2443.0,2443.0,2443.0
2013-12-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"Australia",5,5,5,12215.0,2443.0,2443.0,2443.0
2013-12-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"DE",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"USA",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,"",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,"Australia",7,7,7,17101.0,2443.0,2443.0,2443.0
2013-12-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,"France",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"Australia",5,5,5,12215.0,2443.0,2443.0,2443.0
2013-12-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"DE",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"France",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"Germany",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"United Kingdom",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"USA",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-12-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"Australia",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"Germany",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"United Kingdom",3,3,3,2226.0,742.0,742.0,742.0
2013-12-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"Australia",4,4,4,2968.0,742.0,742.0,742.0
2013-12-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"DE",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"United Kingdom",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"US",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,163,BK-T18U-54,Touring-3000 Blue- 54,Bikes,Touring Bikes,"Australia",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,163,BK-T18U-54,Touring-3000 Blue- 54,Bikes,Touring Bikes,"United States",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"Australia",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"Germany",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"US",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"Australia",3,3,3,2226.0,742.0,742.0,742.0
2013-12-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"Germany",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"United Kingdom",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"US",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"Australia",4,4,4,2968.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"DE",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"France",3,3,3,2226.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"Germany",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"United Kingdom",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"US",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,"Australia",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,"Germany",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,"United Kingdom",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,"Australia",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"Australia",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"United Kingdom",2,2,2,1484.0,742.0,742.0,742.0
2013-12-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-12-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"Australia",3,3,3,3645.0,1215.0,1215.0,1215.0
2013-12-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"Canada",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"Germany",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"United Kingdom",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"United States",3,3,3,3645.0,1215.0,1215.0,1215.0
2013-12-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"Australia",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"Canada",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"France",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"United Kingdom",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"United States",9,9,9,10935.0,1215.0,1215.0,1215.0
2013-12-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,"Australia",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,"Canada",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,"France",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,"Germany",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,"United States",5,5,5,6075.0,1215.0,1215.0,1215.0
2013-12-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"Australia",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"France",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"Germany",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-12-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"United Kingdom",4,4,4,4860.0,1215.0,1215.0,1215.0
2013-12-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"United States",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-12-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"Australia",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"Canada",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"France",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"United States",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-12-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"Australia",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-12-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"Canada",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"DE",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"Germany",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"United Kingdom",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"United States",7,7,7,16688.0,2384.0,2384.0,2384.0
2013-12-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"Australia",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"Canada",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-12-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"DE",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-12-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"United Kingdom",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"United States",11,11,11,26224.0,2384.0,2384.0,2384.0
2013-12-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"Australia",5,5,5,11920.0,2384.0,2384.0,2384.0
2013-12-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"Canada",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"United Kingdom",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-12-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"United States",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"Australia",8,8,8,19072.0,2384.0,2384.0,2384.0
2013-12-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"Canada",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"France",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"United States",9,9,9,21456.0,2384.0,2384.0,2384.0
2013-12-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"Australia",5,5,5,11920.0,2384.0,2384.0,2384.0
2013-12-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"Germany",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"United Kingdom",5,5,5,11920.0,2384.0,2384.0,2384.0
2013-12-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"United States",9,9,9,21456.0,2384.0,2384.0,2384.0
2013-12-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"Australia",7,7,7,16688.0,2384.0,2384.0,2384.0
2013-12-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"Canada",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"France",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"United Kingdom",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-12-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"United States",5,5,5,11920.0,2384.0,2384.0,2384.0
2013-12-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"Australia",5,5,5,11920.0,2384.0,2384.0,2384.0
2013-12-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"Canada",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"Germany",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-12-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"United Kingdom",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-12-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"United States",4,4,4,9536.0,2384.0,2384.0,2384.0
2013-12-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"",4,4,4,36.0,9.0,9.0,9.0
2013-12-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"Australia",38,38,38,342.0,9.0,9.0,9.0
