order_month,product_key,product_number,product_name,category,subcategory,sales_line_count,order_count,units_sold,gross_sales_amount,weighted_avg_unit_price,min_unit_price,max_unit_price
2013-08-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,5,5,5,12215.0,2443.0,2443.0,2443.0
2013-08-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,13,13,13,31759.0,2443.0,2443.0,2443.0
2013-08-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-08-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
2013-08-01,163,BK-T18U-54,Touring-3000 Blue- 54,Bikes,Touring Bikes,5,5,5,3710.0,742.0,742.0,742.0
2013-08-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
2013-08-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,7,7,7,5194.0,742.0,742.0,742.0
2013-08-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,5,5,5,3710.0,742.0,742.0,742.0
2013-08-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,5,5,5,3710.0,742.0,742.0,742.0
2013-08-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
2013-08-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,4,4,4,2968.0,742.0,742.0,742.0
2013-08-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,6,6,6,4452.0,742.0,742.0,742.0
2013-08-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,6,6,6,7290.0,1215.0,1215.0,1215.0
2013-08-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,7,7,7,8505.0,1215.0,1215.0,1215.0
2013-08-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,8,8,8,9720.0,1215.0,1215.0,1215.0
2013-08-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,7,7,7,8505.0,1215.0,1215.0,1215.0
2013-08-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,23,23,23,54832.0,2384.0,2384.0,2384.0
2013-08-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,15,15,15,35760.0,2384.0,2384.0,2384.0
2013-08-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,17,17,17,40528.0,2384.0,2384.0,2384.0
2013-08-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,19,19,19,45296.0,2384.0,2384.0,2384.0
2013-08-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,17,17,17,40528.0,2384.0,2384.0,2384.0
2013-08-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,19,19,19,45296.0,2384.0,2384.0,2384.0
2013-08-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,17,17,17,40528.0,2384.0,2384.0,2384.0
2013-08-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,10,10,10,23840.0,2384.0,2384.0,2384.0
2013-08-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,215,215,215,1935.0,9.0,9.0,9.0
2013-08-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,46,46,46,1104.0,24.0,24.0,24.0
2013-08-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,47,47,47,1128.0,24.0,24.0,24.0
2013-08-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,41,41,41,984.0,24.0,24.0,24.0
2013-08-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,35,35,35,1750.0,50.0,50.0,50.0
2013-08-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,37,37,37,1850.0,50.0,50.0,50.0
2013-08-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,48,48,48,2400.0,50.0,50.0,50.0
2013-08-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,30,30,30,1500.0,50.0,50.0,50.0
2013-08-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,28,28,28,1512.0,54.0,54.0,54.0
2013-08-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,32,32,32,1728.0,54.0,54.0,54.0
2013-08-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,33,33,33,1782.0,54.0,54.0,54.0
2013-08-01,194,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Clothing,Jerseys,43,43,43,2322.0,54.0,54.0,54.0
2013-08-01,195,SH-W890-L,Women's Mountain Shorts- L,Clothing,Shorts,36,36,36,2520.0,70.0,70.0,70.0
2013-08-01,196,SH-W890-M,Women's Mountain Shorts- M,Clothing,Shorts,19,19,19,1330.0,70.0,70.0,70.0
2013-08-01,197,SH-W890-S,Women's Mountain Shorts- S,Clothing,Shorts,30,30,30,2100.0,70.0,70.0,70.0
2013-08-01,198,SO-R809-L,Racing Socks- L,Clothing,Socks,20,20,20,180.0,9.0,9.0,9.0
2013-08-01,199,SO-R809-M,Racing Socks- M,Clothing,Socks,29,29,29,261.0,9.0,9.0,9.0
2013-08-01,200,VE-C304-L,Classic Vest- L,Clothing,Vests,19,19,19,1216.0,64.0,64.0,64.0
2013-08-01,201,VE-C304-M,Classic Vest- M,Clothing,Vests,22,22,22,1408.0,64.0,64.0,64.0
2013-08-01,202,VE-C304-S,Classic Vest- S,Clothing,Vests,12,12,12,768.0,64.0,64.0,64.0
2013-09-01,101,BC-M005,Mountain Bottle Cage,Accessories,Bottles and Cages,181,181,181,1810.0,10.0,10.0,10.0
2013-09-01,102,BC-R205,Road Bottle Cage,Accessories,Bottles and Cages,154,154,154,1386.0,9.0,9.0,9.0
2013-09-01,103,WB-H098,Water Bottle - 30 oz.,Accessories,Bottles and Cages,376,376,376,1880.0,5.0,5.0,5.0
2013-09-01,104,RA-H123,Hitch Rack - 4-Bike,Accessories,Bike Racks,27,27,27,3240.0,120.0,120.0,120.0
2013-09-01,105,ST-1401,All-Purpose Bike Stand,Accessories,Bike Stands,18,18,18,2862.0,159.0,159.0,159.0
2013-09-01,106,CL-9009,Bike Wash - Dissolver,Accessories,Cleaners,61,61,61,488.0,8.0,8.0,8.0
2013-09-01,107,FE-6654,Fender Set - Mountain,Accessories,Fenders,166,166,166,3652.0,22.0,22.0,22.0
2013-09-01,108,HL-U509,Sport-100 Helmet- Black,Accessories,Helmets,169,169,169,5915.0,35.0,35.0,35.0
2013-09-01,109,HL-U509-B,Sport-100 Helmet- Blue,Accessories,Helmets,190,190,190,6650.0,35.0,35.0,35.0
2013-09-01,110,HL-U509-R,Sport-100 Helmet- Red,Accessories,Helmets,200,200,200,7000.0,35.0,35.0,35.0
2013-09-01,111,HY-1023-70,Hydration Pack - 70 oz.,Accessories,Hydration Packs,67,67,67,3685.0,55.0,55.0,55.0
2013-09-01,112,PK-7098,Patch Kit/8 Patches,Accessories,Tires and Tubes,255,255,255,510.0,2.0,2.0,2.0
2013-09-01,113,TI-M267,LL Mountain Tire,Accessories,Tires and Tubes,79,79,79,1975.0,25.0,25.0,25.0
2013-09-01,114,TI-M602,ML Mountain Tire,Accessories,Tires and Tubes,106,106,106,3180.0,30.0,30.0,30.0
2013-09-01,115,TI-M823,HL Mountain Tire,Accessories,Tires and Tubes,113,113,113,3955.0,35.0,35.0,35.0
2013-09-01,116,TI-R092,LL Road Tire,Accessories,Tires and Tubes,75,75,75,1575.0,21.0,21.0,21.0
2013-09-01,117,TI-R628,ML Road Tire,Accessories,Tires and Tubes,61,61,61,1525.0,25.0,25.0,25.0
2013-09-01,118,TI-R982,HL Road Tire,Accessories,Tires and Tubes,62,62,62,2046.0,33.0,33.0,33.0
2013-09-01,119,TI-T723,Touring Tire,Accessories,Tires and Tubes,86,86,86,2494.0,29.0,29.0,29.0
2013-09-01,120,TT-M928,Mountain Tire Tube,Accessories,Tires and Tubes,267,267,267,1335.0,5.0,5.0,5.0
2013-09-01,121,TT-R982,Road Tire Tube,Accessories,Tires and Tubes,167,167,167,668.0,4.0,4.0,4.0
2013-09-01,122,TT-T092,Touring Tire Tube,Accessories,Tires and Tubes,127,127,127,635.0,5.0,5.0,5.0
2013-09-01,123,BK-M18B-40,Mountain-500 Black- 40,Bikes,Mountain Bikes,5,5,5,2700.0,540.0,540.0,540.0
2013-09-01,124,BK-M18B-42,Mountain-500 Black- 42,Bikes,Mountain Bikes,4,4,4,2160.0,540.0,540.0,540.0
2013-09-01,125,BK-M18B-44,Mountain-500 Black- 44,Bikes,Mountain Bikes,6,6,6,3240.0,540.0,540.0,540.0
2013-09-01,126,BK-M18B-48,Mountain-500 Black- 48,Bikes,Mountain Bikes,5,5,5,2700.0,540.0,540.0,540.0
2013-09-01,127,BK-M18B-52,Mountain-500 Black- 52,Bikes,Mountain Bikes,6,6,6,3240.0,540.0,540.0,540.0
2013-09-01,128,BK-M18S-40,Mountain-500 Silver- 40,Bikes,Mountain Bikes,4,4,4,2260.0,565.0,565.0,565.0
2013-09-01,129,BK-M18S-42,Mountain-500 Silver- 42,Bikes,Mountain Bikes,5,5,5,2825.0,565.0,565.0,565.0
2013-09-01,130,BK-M18S-44,Mountain-500 Silver- 44,Bikes,Mountain Bikes,4,4,4,2260.0,565.0,565.0,565.0
2013-09-01,131,BK-M18S-48,Mountain-500 Silver- 48,Bikes,Mountain Bikes,6,6,6,3390.0,565.0,565.0,565.0
2013-09-01,132,BK-M18S-52,Mountain-500 Silver- 52,Bikes,Mountain Bikes,2,2,2,1130.0,565.0,565.0,565.0
2013-09-01,133,BK-M38S-38,Mountain-400-W Silver- 38,Bikes,Mountain Bikes,14,14,14,10766.0,769.0,769.0,769.0
2013-09-01,134,BK-M38S-40,Mountain-400-W Silver- 40,Bikes,Mountain Bikes,16,16,16,12304.0,769.0,769.0,769.0
2013-09-01,135,BK-M38S-42,Mountain-400-W Silver- 42,Bikes,Mountain Bikes,13,13,13,9997.0,769.0,769.0,769.0
2013-09-01,136,BK-M38S-46,Mountain-400-W Silver- 46,Bikes,Mountain Bikes,10,10,10,7690.0,769.0,769.0,769.0
2013-09-01,137,BK-M68B-38,Mountain-200 Black- 38,Bikes,Mountain Bikes,32,32,32,73440.0,2295.0,2295.0,2295.0
2013-09-01,138,BK-M68B-42,Mountain-200 Black- 42,Bikes,Mountain Bikes,44,44,44,100980.0,2295.0,2295.0,2295.0
2013-09-01,139,BK-M68B-46,Mountain-200 Black- 46,Bikes,Mountain Bikes,33,33,33,75735.0,2295.0,2295.0,2295.0
2013-09-01,140,BK-M68S-38,Mountain-200 Silver- 38,Bikes,Mountain Bikes,34,34,34,78880.0,2320.0,2320.0,2320.0
2013-09-01,141,BK-M68S-42,Mountain-200 Silver- 42,Bikes,Mountain Bikes,33,33,33,76560.0,2320.0,2320.0,2320.0
2013-09-01,142,BK-M68S-46,Mountain-200 Silver- 46,Bikes,Mountain Bikes,34,34,34,78880.0,2320.0,2320.0,2320.0
2013-09-01,143,BK-R19B-44,Road-750 Black- 44,Bikes,Road Bikes,27,27,27,14580.0,540.0,540.0,540.0
2013-09-01,144,BK-R19B-48,Road-750 Black- 48,Bikes,Road Bikes,39,39,39,21060.0,540.0,540.0,540.0
2013-09-01,145,BK-R19B-52,Road-750 Black- 52,Bikes,Road Bikes,42,42,42,22680.0,540.0,540.0,540.0
2013-09-01,146,BK-R19B-58,Road-750 Black- 58,Bikes,Road Bikes,24,24,24,12960.0,540.0,540.0,540.0
2013-09-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,20,20,20,22400.0,1120.0,1120.0,1120.0
2013-09-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,18,18,18,20160.0,1120.0,1120.0,1120.0
2013-09-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,12,12,12,13440.0,1120.0,1120.0,1120.0
2013-09-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,18,18,18,20160.0,1120.0,1120.0,1120.0
2013-09-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,16,16,16,17920.0,1120.0,1120.0,1120.0
2013-09-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,24,24,24,40824.0,1701.0,1701.0,1701.0
2013-09-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,25,25,25,42525.0,1701.0,1701.0,1701.0
2013-09-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,23,23,23,39123.0,1701.0,1701.0,1701.0
2013-09-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,17,17,17,28917.0,1701.0,1701.0,1701.0
2013-09-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,11,11,11,26873.0,2443.0,2443.0,2443.0
2013-09-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,11,11,11,26873.0,2443.0,2443.0,2443.0
2013-09-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,7,7,7,17101.0,2443.0,2443.0,2443.0
2013-09-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,9,9,9,21987.0,2443.0,2443.0,2443.0
2013-09-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,10,10,10,24430.0,2443.0,2443.0,2443.0
2013-09-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-09-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,1,1,1,742.0,742.0,742.0,742.0
2013-09-01,163,BK-T18U-54,Touring-3000 Blue- 54,Bikes,Touring Bikes,8,8,8,5936.0,742.0,742.0,742.0
2013-09-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,6,6,6,4452.0,742.0,742.0,742.0
2013-09-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,6,6,6,4452.0,742.0,742.0,742.0
2013-09-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,6,6,6,4452.0,742.0,742.0,742.0
2013-09-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-09-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-09-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,7,7,7,5194.0,742.0,742.0,742.0
2013-09-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,5,5,5,3710.0,742.0,742.0,742.0
2013-09-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,10,10,10,12150.0,1215.0,1215.0,1215.0
2013-09-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,8,8,8,9720.0,1215.0,1215.0,1215.0
2013-09-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,8,8,8,9720.0,1215.0,1215.0,1215.0
2013-09-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,7,7,7,8505.0,1215.0,1215.0,1215.0
2013-09-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,20,20,20,47680.0,2384.0,2384.0,2384.0
2013-09-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,12,12,12,28608.0,2384.0,2384.0,2384.0
2013-09-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,16,16,16,38144.0,2384.0,2384.0,2384.0
2013-09-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,15,15,15,35760.0,2384.0,2384.0,2384.0
2013-09-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,14,14,14,33376.0,2384.0,2384.0,2384.0
2013-09-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,17,17,17,40528.0,2384.0,2384.0,2384.0
2013-09-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,17,17,17,40528.0,2384.0,2384.0,2384.0
2013-09-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,15,15,15,35760.0,2384.0,2384.0,2384.0
2013-09-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,193,193,193,1737.0,9.0,9.0,9.0
2013-09-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,26,26,26,624.0,24.0,24.0,24.0
2013-09-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,47,47,47,1128.0,24.0,24.0,24.0
2013-09-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,23,23,23,552.0,24.0,24.0,24.0
2013-09-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,40,40,40,2000.0,50.0,50.0,50.0
2013-09-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,38,38,38,1900.0,50.0,50.0,50.0
2013-09-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,40,40,40,2000.0,50.0,50.0,50.0
2013-09-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,40,40,40,2000.0,50.0,50.0,50.0
2013-09-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,25,25,25,1350.0,54.0,54.0,54.0
2013-09-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,23,23,23,1242.0,54.0,54.0,54.0
2013-09-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,31,31,31,1674.0,54.0,54.0,54.0
2013-09-01,194,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Clothing,Jerseys,39,39,39,2106.0,54.0,54.0,54.0
2013-09-01,195,SH-W890-L,Women's Mountain Shorts- L,Clothing,Shorts,31,31,31,2170.0,70.0,70.0,70.0
2013-09-01,196,SH-W890-M,Women's Mountain Shorts- M,Clothing,Shorts,22,22,22,1540.0,70.0,70.0,70.0
2013-09-01,197,SH-W890-S,Women's Mountain Shorts- S,Clothing,Shorts,26,26,26,1820.0,70.0,70.0,70.0
2013-09-01,198,SO-R809-L,Racing Socks- L,Clothing,Socks,23,23,23,207.0,9.0,9.0,9.0
2013-09-01,199,SO-R809-M,Racing Socks- M,Clothing,Socks,19,19,19,171.0,9.0,9.0,9.0
2013-09-01,200,VE-C304-L,Classic Vest- L,Clothing,Vests,22,22,22,1408.0,64.0,64.0,64.0
2013-09-01,201,VE-C304-M,Classic Vest- M,Clothing,Vests,20,20,20,1280.0,64.0,64.0,64.0
2013-09-01,202,VE-C304-S,Classic Vest- S,Clothing,Vests,11,11,11,704.0,64.0,64.0,64.0
2013-10-01,101,BC-M005,Mountain Bottle Cage,Accessories,Bottles and Cages,181,181,181,1810.0,10.0,10.0,10.0
2013-10-01,102,BC-R205,Road Bottle Cage,Accessories,Bottles and Cages,188,188,188,1692.0,9.0,9.0,9.0
2013-10-01,103,WB-H098,Water Bottle - 30 oz.,Accessories,Bottles and Cages,408,408,408,2040.0,5.0,5.0,5.0
2013-10-01,104,RA-H123,Hitch Rack - 4-Bike,Accessories,Bike Racks,28,28,28,3360.0,120.0,120.0,120.0
2013-10-01,105,ST-1401,All-Purpose Bike Stand,Accessories,Bike Stands,31,31,31,4929.0,159.0,159.0,159.0
2013-10-01,106,CL-9009,Bike Wash - Dissolver,Accessories,Cleaners,70,70,70,560.0,8.0,8.0,8.0
2013-10-01,107,FE-6654,Fender Set - Mountain,Accessories,Fenders,193,193,193,4246.0,22.0,22.0,22.0
2013-10-01,108,HL-U509,Sport-100 Helmet- Black,Accessories,Helmets,206,206,206,7210.0,35.0,35.0,35.0
2013-10-01,109,HL-U509-B,Sport-100 Helmet- Blue,Accessories,Helmets,210,210,210,7350.0,35.0,35.0,35.0
2013-10-01,110,HL-U509-R,Sport-100 Helmet- Red,Accessories,Helmets,205,205,205,7175.0,35.0,35.0,35.0
2013-10-01,111,HY-1023-70,Hydration Pack - 70 oz.,Accessories,Hydration Packs,55,55,55,3025.0,55.0,55.0,55.0
2013-10-01,112,PK-7098,Patch Kit/8 Patches,Accessories,Tires and Tubes,314,314,314,628.0,2.0,2.0,2.0
2013-10-01,113,TI-M267,LL Mountain Tire,Accessories,Tires and Tubes,87,87,89,2225.0,25.0,25.0,25.0
2013-10-01,114,TI-M602,ML Mountain Tire,Accessories,Tires and Tubes,99,99,99,2970.0,30.0,30.0,30.0
2013-10-01,115,TI-M823,HL Mountain Tire,Accessories,Tires and Tubes,110,110,110,3850.0,35.0,35.0,35.0
2013-10-01,116,TI-R092,LL Road Tire,Accessories,Tires and Tubes,108,108,108,2268.0,21.0,21.0,21.0
2013-10-01,117,TI-R628,ML Road Tire,Accessories,Tires and Tubes,88,88,88,2200.0,25.0,25.0,25.0
2013-10-01,118,TI-R982,HL Road Tire,Accessories,Tires and Tubes,80,80,80,2640.0,33.0,33.0,33.0
2013-10-01,119,TI-T723,Touring Tire,Accessories,Tires and Tubes,101,101,101,2929.0,29.0,29.0,29.0
2013-10-01,120,TT-M928,Mountain Tire Tube,Accessories,Tires and Tubes,274,274,275,1375.0,5.0,5.0,5.0
2013-10-01,121,TT-R982,Road Tire Tube,Accessories,Tires and Tubes,214,214,214,856.0,4.0,4.0,4.0
2013-10-01,122,TT-T092,Touring Tire Tube,Accessories,Tires and Tubes,153,153,153,765.0,5.0,5.0,5.0
2013-10-01,123,BK-M18B-40,Mountain-500 Black- 40,Bikes,Mountain Bikes,3,3,3,1620.0,540.0,540.0,540.0
2013-10-01,124,BK-M18B-42,Mountain-500 Black- 42,Bikes,Mountain Bikes,6,6,6,3240.0,540.0,540.0,540.0
2013-10-01,125,BK-M18B-44,Mountain-500 Black- 44,Bikes,Mountain Bikes,6,6,6,3240.0,540.0,540.0,540.0
2013-10-01,126,BK-M18B-48,Mountain-500 Black- 48,Bikes,Mountain Bikes,6,6,6,3240.0,540.0,540.0,540.0
2013-10-01,127,BK-M18B-52,Mountain-500 Black- 52,Bikes,Mountain Bikes,6,6,6,3240.0,540.0,540.0,540.0
2013-10-01,128,BK-M18S-40,Mountain-500 Silver- 40,Bikes,Mountain Bikes,5,5,5,2825.0,565.0,565.0,565.0
2013-10-01,129,BK-M18S-42,Mountain-500 Silver- 42,Bikes,Mountain Bikes,5,5,5,2825.0,565.0,565.0,565.0
2013-10-01,130,BK-M18S-44,Mountain-500 Silver- 44,Bikes,Mountain Bikes,3,3,3,1695.0,565.0,565.0,565.0
2013-10-01,131,BK-M18S-48,Mountain-500 Silver- 48,Bikes,Mountain Bikes,2,2,2,1130.0,565.0,565.0,565.0
2013-10-01,132,BK-M18S-52,Mountain-500 Silver- 52,Bikes,Mountain Bikes,4,4,4,2260.0,565.0,565.0,565.0
2013-10-01,133,BK-M38S-38,Mountain-400-W Silver- 38,Bikes,Mountain Bikes,18,18,18,13842.0,769.0,769.0,769.0
2013-10-01,134,BK-M38S-40,Mountain-400-W Silver- 40,Bikes,Mountain Bikes,18,18,18,13842.0,769.0,769.0,769.0
2013-10-01,135,BK-M38S-42,Mountain-400-W Silver- 42,Bikes,Mountain Bikes,11,11,11,8459.0,769.0,769.0,769.0
2013-10-01,136,BK-M38S-46,Mountain-400-W Silver- 46,Bikes,Mountain Bikes,24,24,24,18456.0,769.0,769.0,769.0
2013-10-01,137,BK-M68B-38,Mountain-200 Black- 38,Bikes,Mountain Bikes,43,43,43,98685.0,2295.0,2295.0,2295.0
2013-10-01,138,BK-M68B-42,Mountain-200 Black- 42,Bikes,Mountain Bikes,41,41,41,94095.0,2295.0,2295.0,2295.0
2013-10-01,139,BK-M68B-46,Mountain-200 Black- 46,Bikes,Mountain Bikes,35,35,35,80325.0,2295.0,2295.0,2295.0
2013-10-01,140,BK-M68S-38,Mountain-200 Silver- 38,Bikes,Mountain Bikes,46,46,46,106720.0,2320.0,2320.0,2320.0
2013-10-01,141,BK-M68S-42,Mountain-200 Silver- 42,Bikes,Mountain Bikes,36,36,36,83520.0,2320.0,2320.0,2320.0
2013-10-01,142,BK-M68S-46,Mountain-200 Silver- 46,Bikes,Mountain Bikes,33,33,33,76560.0,2320.0,2320.0,2320.0
2013-10-01,143,BK-R19B-44,Road-750 Black- 44,Bikes,Road Bikes,34,34,34,18360.0,540.0,540.0,540.0
2013-10-01,144,BK-R19B-48,Road-750 Black- 48,Bikes,Road Bikes,39,39,39,21060.0,540.0,540.0,540.0
2013-10-01,145,BK-R19B-52,Road-750 Black- 52,Bikes,Road Bikes,44,44,44,23760.0,540.0,540.0,540.0
2013-10-01,146,BK-R19B-58,Road-750 Black- 58,Bikes,Road Bikes,34,34,34,18360.0,540.0,540.0,540.0
2013-10-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,17,17,17,19040.0,1120.0,1120.0,1120.0
2013-10-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,29,29,29,32480.0,1120.0,1120.0,1120.0
2013-10-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,32,32,32,35840.0,1120.0,1120.0,1120.0
2013-10-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,21,21,21,23520.0,1120.0,1120.0,1120.0
2013-10-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,18,18,18,20160.0,1120.0,1120.0,1120.0
2013-10-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,24,24,24,40824.0,1701.0,1701.0,1701.0
2013-10-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,31,31,31,52731.0,1701.0,1701.0,1701.0
2013-10-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,20,20,20,34020.0,1701.0,1701.0,1701.0
2013-10-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,34,34,34,57834.0,1701.0,1701.0,1701.0
2013-10-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,9,9,9,21987.0,2443.0,2443.0,2443.0
2013-10-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,13,13,13,31759.0,2443.0,2443.0,2443.0
2013-10-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,10,10,10,24430.0,2443.0,2443.0,2443.0
2013-10-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,8,8,8,19544.0,2443.0,2443.0,2443.0
2013-10-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,10,10,10,24430.0,2443.0,2443.0,2443.0
2013-10-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
